,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1692,2019-05-06,6777.520991435572,1199.16662968934,11439.027092628372,6777.520991435572,6777.520991435572,-606.692004056036,-606.692004056036,-606.692004056036,14.979410154085913,14.979410154085913,14.979410154085913,-621.671414210122,-621.671414210122,-621.671414210122,0.0,0.0,0.0,6170.828987379536
1693,2019-05-07,6794.624358452175,1363.569432215975,11522.93054019018,6794.624358452175,6794.624358452175,-624.54351978982,-624.54351978982,-624.54351978982,3.789272895100181,3.789272895100181,3.789272895100181,-628.3327926849202,-628.3327926849202,-628.3327926849202,0.0,0.0,0.0,6170.080838662356
1694,2019-05-08,6811.727725468782,945.8042650160926,11201.158256773402,6811.727725468782,6811.727725468782,-611.6203965118165,-611.6203965118165,-611.6203965118165,23.8564843889363,23.8564843889363,23.8564843889363,-635.4768809007527,-635.4768809007527,-635.4768809007527,0.0,0.0,0.0,6200.107328956966
1695,2019-05-09,6828.831092485386,1015.3769025460958,11555.041217234491,6828.831092485386,6828.831092485386,-631.0394743486601,-631.0394743486601,-631.0394743486601,11.591737013886632,11.591737013886632,11.591737013886632,-642.6312113625468,-642.6312113625468,-642.6312113625468,0.0,0.0,0.0,6197.791618136725
1696,2019-05-10,6845.934459501993,1139.2104374330345,11514.031308220481,6845.934459501993,6845.934459501993,-653.260858039633,-653.260858039633,-653.260858039633,-3.8809597055133236,-3.8809597055133236,-3.8809597055133236,-649.3798983341197,-649.3798983341197,-649.3798983341197,0.0,0.0,0.0,6192.67360146236
1697,2019-05-11,6863.037826518597,766.2514920693645,11237.42044567275,6863.037826518597,6863.037826518597,-667.9288533722955,-667.9288533722955,-667.9288533722955,-12.555161555542629,-12.555161555542629,-12.555161555542629,-655.373691816753,-655.373691816753,-655.373691816753,0.0,0.0,0.0,6195.108973146302
1698,2019-05-12,6880.141193535204,1196.2651948762123,11373.394637696074,6880.141193535204,6880.141193535204,-698.1183952264379,-698.1183952264379,-698.1183952264379,-37.78078319087037,-37.78078319087037,-37.78078319087037,-660.3376120355674,-660.3376120355674,-660.3376120355674,0.0,0.0,0.0,6182.022798308766
1699,2019-05-13,6897.244560551808,1338.2388572264647,11199.508995053615,6897.244560551808,6897.244560551808,-649.0966035122241,-649.0966035122241,-649.0966035122241,14.979410154092905,14.979410154092905,14.979410154092905,-664.0760136663171,-664.0760136663171,-664.0760136663171,0.0,0.0,0.0,6248.147957039584
1700,2019-05-14,6914.347927568415,1037.9596366309795,11376.016904664892,6914.347927568415,6914.347927568415,-662.6857301655739,-662.6857301655739,-662.6857301655739,3.7892728950514303,3.7892728950514303,3.7892728950514303,-666.4750030606255,-666.4750030606255,-666.4750030606255,0.0,0.0,0.0,6251.662197402841
1701,2019-05-15,6931.451294585018,882.4320414649305,11110.401011925578,6931.451294585018,6931.451294585018,-643.6457228250229,-643.6457228250229,-643.6457228250229,23.856484388923906,23.856484388923906,23.856484388923906,-667.5022072139467,-667.5022072139467,-667.5022072139467,0.0,0.0,0.0,6287.8055717599955
1702,2019-05-16,6948.554661601625,1432.2610450471643,11267.09208534143,6948.554661601625,6948.554661601625,-655.6122310436513,-655.6122310436513,-655.6122310436513,11.591737013907242,11.591737013907242,11.591737013907242,-667.2039680575584,-667.2039680575584,-667.2039680575584,0.0,0.0,0.0,6292.942430557974
1703,2019-05-17,6965.658028618229,1183.7625409542302,11628.706542960783,6965.658028618229,6965.658028618229,-669.5810674487001,-669.5810674487001,-669.5810674487001,-3.880959705552413,-3.880959705552413,-3.880959705552413,-665.7001077431477,-665.7001077431477,-665.7001077431477,0.0,0.0,0.0,6296.076961169529
1704,2019-05-18,6982.76139563484,1283.0648284148535,11647.288978952602,6982.76139563484,6982.76139563484,-675.7316394740743,-675.7316394740743,-675.7316394740743,-12.555161555615047,-12.555161555615047,-12.555161555615047,-663.1764779184592,-663.1764779184592,-663.1764779184592,0.0,0.0,0.0,6307.029756160765
1705,2019-05-19,6999.86476265144,1492.9228252277564,11202.36373583793,6999.86476265144,6999.86476265144,-697.6563498737987,-697.6563498737987,-697.6563498737987,-37.78078319093665,-37.78078319093665,-37.78078319093665,-659.8755666828621,-659.8755666828621,-659.8755666828621,0.0,0.0,0.0,6302.208412777642
1706,2019-05-20,7016.96812966805,771.6802308769127,11432.86645958858,7016.96812966805,7016.96812966805,-641.1060791234041,-641.1060791234041,-641.1060791234041,14.979410154067285,14.979410154067285,14.979410154067285,-656.0854892774713,-656.0854892774713,-656.0854892774713,0.0,0.0,0.0,6375.862050544646
1707,2019-05-21,7034.071496684651,915.7439385187961,11219.024367376785,7034.071496684651,7034.071496684651,-648.3384582567343,-648.3384582567343,-648.3384582567343,3.7892728950675956,3.7892728950675956,3.7892728950675956,-652.127731151802,-652.127731151802,-652.127731151802,0.0,0.0,0.0,6385.733038427917
1708,2019-05-22,7051.174863701261,1346.515060537175,11780.86084379759,7051.174863701261,7051.174863701261,-624.4875593054322,-624.4875593054322,-624.4875593054322,23.85648438890195,23.85648438890195,23.85648438890195,-648.3440436943342,-648.3440436943342,-648.3440436943342,0.0,0.0,0.0,6426.6873043958285
1709,2019-05-23,7068.278230717865,1558.7813248003472,11445.15701720219,7068.278230717865,7068.278230717865,-633.491175744875,-633.491175744875,-633.491175744875,11.591737013822465,11.591737013822465,11.591737013822465,-645.0829127586974,-645.0829127586974,-645.0829127586974,0.0,0.0,0.0,6434.78705497299
1710,2019-05-24,7085.381597734472,1098.404980569761,11721.014795809646,7085.381597734472,7085.381597734472,-646.5669873472725,-646.5669873472725,-646.5669873472725,-3.880959705591505,-3.880959705591505,-3.880959705591505,-642.686027641681,-642.686027641681,-642.686027641681,0.0,0.0,0.0,6438.8146103871995
1711,2019-05-25,7102.4849647510755,1417.3881837290655,11551.152849374848,7102.4849647510755,7102.4849647510755,-654.0303347700521,-654.0303347700521,-654.0303347700521,-12.555161555651303,-12.555161555651303,-12.555161555651303,-641.4751732144008,-641.4751732144008,-641.4751732144008,0.0,0.0,0.0,6448.454629981024
1712,2019-05-26,7119.588331767683,1400.441251059536,11339.23926100527,7119.588331767683,7119.588331767683,-679.5207338538465,-679.5207338538465,-679.5207338538465,-37.780783190896166,-37.780783190896166,-37.780783190896166,-641.7399506629504,-641.7399506629504,-641.7399506629504,0.0,0.0,0.0,6440.067597913836
1713,2019-05-27,7136.691698784286,1218.7990040146005,11087.699794107857,7136.691698784286,7136.691698784286,-628.7472931553046,-628.7472931553046,-628.7472931553046,14.979410154083954,14.979410154083954,14.979410154083954,-643.7267033093885,-643.7267033093885,-643.7267033093885,0.0,0.0,0.0,6507.944405628981
1714,2019-05-28,7153.795065800893,1664.4392802793184,11462.955539246883,7153.795065800892,7153.795065800892,-643.8397112483423,-643.8397112483423,-643.8397112483423,3.789272895083767,3.789272895083767,3.789272895083767,-647.628984143426,-647.628984143426,-647.628984143426,0.0,0.0,0.0,6509.9553545525505
1715,2019-05-29,7170.8984328174965,994.7047037661023,11479.50238564555,7170.8984328174965,7170.8984328174965,-629.7233677969737,-629.7233677969737,-629.7233677969737,23.856484388968813,23.856484388968813,23.856484388968813,-653.5798521859424,-653.5798521859424,-653.5798521859424,0.0,0.0,0.0,6541.175065020523
1716,2019-05-30,7188.001799834104,1313.1698630053784,11501.433418259905,7188.001799834104,7188.001799834104,-650.054490104838,-650.054490104838,-650.054490104838,11.591737013957768,11.591737013957768,11.591737013957768,-661.6462271187958,-661.6462271187958,-661.6462271187958,0.0,0.0,0.0,6537.947309729266
1717,2019-05-31,7205.105166850708,1400.2954977471222,11673.19995485517,7205.105166850708,7205.105166850708,-675.7064271394065,-675.7064271394065,-675.7064271394065,-3.880959705485233,-3.880959705485233,-3.880959705485233,-671.8254674339214,-671.8254674339214,-671.8254674339214,0.0,0.0,0.0,6529.3987397113015
1718,2019-06-01,7222.208533867315,1685.8773531841207,11692.1778396517,7222.208533867315,7222.208533867315,-696.5994301569945,-696.5994301569945,-696.5994301569945,-12.555161555534045,-12.555161555534045,-12.555161555534045,-684.0442686014604,-684.0442686014604,-684.0442686014604,0.0,0.0,0.0,6525.609103710321
1719,2019-06-02,7239.3119008839185,1562.463041916333,11414.713869642623,7239.3119008839185,7239.3119008839185,-735.9406896151189,-735.9406896151189,-735.9406896151189,-37.78078319089291,-37.78078319089291,-37.78078319089291,-698.159906424226,-698.159906424226,-698.159906424226,0.0,0.0,0.0,6503.3712112688
1720,2019-06-03,7256.415267900526,1610.2905552911807,11683.289404165758,7256.415267900526,7256.415267900526,-698.9843688083889,-698.9843688083889,-698.9843688083889,14.97941015410062,14.97941015410062,14.97941015410062,-713.9637789624895,-713.9637789624895,-713.9637789624895,0.0,0.0,0.0,6557.430899092136
1721,2019-06-04,7273.518634917129,1203.8367951099574,11393.567613488645,7273.518634917129,7273.518634917129,-727.3978573619089,-727.3978573619089,-727.3978573619089,3.7892728950999337,3.7892728950999337,3.7892728950999337,-731.1871302570088,-731.1871302570088,-731.1871302570088,0.0,0.0,0.0,6546.12077755522
1722,2019-06-05,7290.622001933736,1366.8757797016624,11099.749720017171,7290.622001933736,7290.622001933736,-725.65228824989,-725.65228824989,-725.65228824989,23.856484388862825,23.856484388862825,23.856484388862825,-749.5087726387529,-749.5087726387529,-749.5087726387529,0.0,0.0,0.0,6564.969713683846
1723,2019-06-06,7307.7253689503395,1521.516409117859,11620.17918773879,7307.7253689503395,7307.7253689503395,-756.9728265885504,-756.9728265885504,-756.9728265885504,11.591737013872992,11.591737013872992,11.591737013872992,-768.5645636024235,-768.5645636024235,-768.5645636024235,0.0,0.0,0.0,6550.752542361789
1724,2019-06-07,7324.828735966947,1680.9816211188058,12000.842328111581,7324.828735966947,7324.828735966947,-791.8392995792052,-791.8392995792052,-791.8392995792052,-3.880959705625406,-3.880959705625406,-3.880959705625406,-787.9583398735798,-787.9583398735798,-787.9583398735798,0.0,0.0,0.0,6532.989436387741
1725,2019-06-08,7341.93210298355,1201.5615263618402,11323.462632064175,7341.93210298355,7341.93210298355,-819.8291284638352,-819.8291284638352,-819.8291284638352,-12.55516155560646,-12.55516155560646,-12.55516155560646,-807.2739669082287,-807.2739669082287,-807.2739669082287,0.0,0.0,0.0,6522.102974519715
1726,2019-06-09,7359.035470000157,1371.6286143757966,11505.834553465786,7359.035470000157,7359.035470000157,-863.8689112088766,-863.8689112088766,-863.8689112088766,-37.78078319085242,-37.78078319085242,-37.78078319085242,-826.0881280180241,-826.0881280180241,-826.0881280180241,0.0,0.0,0.0,6495.16655879128
1727,2019-06-10,7376.1388370167615,1101.11108683255,11204.00136378313,7376.138837016761,7376.138837016761,-829.0040443747713,-829.0040443747713,-829.0040443747713,14.979410154065326,14.979410154065326,14.979410154065326,-843.9834545288365,-843.9834545288365,-843.9834545288365,0.0,0.0,0.0,6547.13479264199
1728,2019-06-11,7393.242204033369,1883.393138294806,11723.90078091868,7393.242204033369,7393.242204033369,-856.7723146895429,-856.7723146895429,-856.7723146895429,3.7892728950409276,3.7892728950409276,3.7892728950409276,-860.5615875845839,-860.5615875845839,-860.5615875845839,0.0,0.0,0.0,6536.469889343825
1729,2019-06-12,7410.345571049972,1303.8383006030176,11546.598076585813,7410.345571049972,7410.345571049972,-851.5992793082194,-851.5992793082194,-851.5992793082194,23.856484388929683,23.856484388929683,23.856484388929683,-875.4557636971491,-875.4557636971491,-875.4557636971491,0.0,0.0,0.0,6558.746291741752
1730,2019-06-13,7427.448938066583,1321.7105485433185,11684.034068139408,7427.448938066583,7427.448938066583,-876.7507928435757,-876.7507928435757,-876.7507928435757,11.591737013893603,11.591737013893603,11.591737013893603,-888.3425298574693,-888.3425298574693,-888.3425298574693,0.0,0.0,0.0,6550.698145223007
1731,2019-06-14,7444.552305083183,1214.9669415090789,11807.82302509528,7444.552305083183,7444.552305083183,-902.8331793164994,-902.8331793164994,-902.8331793164994,-3.880959705563419,-3.880959705563419,-3.880959705563419,-898.952219610936,-898.952219610936,-898.952219610936,0.0,0.0,0.0,6541.719125766684
1732,2019-06-15,7461.655672099793,1541.5419374006374,11399.031584949093,7461.655672099793,7461.655672099793,-919.6330196983628,-919.6330196983628,-919.6330196983628,-12.555161555565961,-12.555161555565961,-12.555161555565961,-907.0778581427967,-907.0778581427967,-907.0778581427967,0.0,0.0,0.0,6542.022652401431
1733,2019-06-16,7478.759039116397,1350.4928448973071,11744.93954925757,7478.759039116397,7478.759039116397,-950.3629943034794,-950.3629943034794,-950.3629943034794,-37.7807831909187,-37.7807831909187,-37.7807831909187,-912.5822111125606,-912.5822111125606,-912.5822111125606,0.0,0.0,0.0,6528.396044812917
1734,2019-06-17,7495.862406133004,1370.081087487015,11487.982880023765,7495.862406133004,7495.862406133004,-900.4233371341335,-900.4233371341335,-900.4233371341335,14.979410154091669,14.979410154091669,14.979410154091669,-915.4027472882251,-915.4027472882251,-915.4027472882251,0.0,0.0,0.0,6595.43906899887
1735,2019-06-18,7512.965773149607,1894.544109314822,11511.16160321029,7512.965773149607,7512.965773149607,-911.7650744849446,-911.7650744849446,-911.7650744849446,3.789272895111753,3.789272895111753,3.789272895111753,-915.5543473800564,-915.5543473800564,-915.5543473800564,0.0,0.0,0.0,6601.200698664663
1736,2019-06-19,7530.069140166214,2050.0275882425626,11602.75583481344,7530.069140166214,7530.069140166214,-889.2731746046403,-889.2731746046403,-889.2731746046403,23.856484388996545,23.856484388996545,23.856484388996545,-913.1296589936368,-913.1296589936368,-913.1296589936368,0.0,0.0,0.0,6640.795965561574
1737,2019-06-20,7547.172507182818,1532.3411944677446,11677.993226330444,7547.172507182818,7547.172507182818,-896.7053313294086,-896.7053313294086,-896.7053313294086,11.59173701391421,11.59173701391421,11.59173701391421,-908.2970683433228,-908.2970683433228,-908.2970683433228,0.0,0.0,0.0,6650.46717585341
1738,2019-06-21,7564.275874199425,1752.0778305899178,12206.820918551988,7564.275874199425,7564.275874199425,-905.1772908957654,-905.1772908957654,-905.1772908957654,-3.8809597055582232,-3.8809597055582232,-3.8809597055582232,-901.2963311902072,-901.2963311902072,-901.2963311902072,0.0,0.0,0.0,6659.098583303659
1739,2019-06-22,7581.379241216029,1916.6798199592436,11728.680206383015,7581.379241216029,7581.379241216029,-904.9871378412328,-904.9871378412328,-904.9871378412328,-12.555161555561622,-12.555161555561622,-12.555161555561622,-892.4319762856711,-892.4319762856711,-892.4319762856711,0.0,0.0,0.0,6676.3921033747965
1740,2019-06-23,7598.482608232636,1297.9474914063728,11584.690241152673,7598.482608232636,7598.482608232636,-919.8454454810037,-919.8454454810037,-919.8454454810037,-37.78078319087822,-37.78078319087822,-37.78078319087822,-882.0646622901256,-882.0646622901256,-882.0646622901256,0.0,0.0,0.0,6678.637162751633
1741,2019-06-24,7615.58597524924,1819.3090066393977,11581.43745157759,7615.58597524924,7615.58597524924,-855.621321575947,-855.621321575947,-855.621321575947,14.979410154098662,14.979410154098662,14.979410154098662,-870.6007317300456,-870.6007317300456,-870.6007317300456,0.0,0.0,0.0,6759.964653673293
1742,2019-06-25,7632.689342265847,1982.0667092317276,11774.093304508795,7632.689342265847,7632.689342265847,-854.6909882405496,-854.6909882405496,-854.6909882405496,3.7892728950732626,3.7892728950732626,3.7892728950732626,-858.4802611356229,-858.4802611356229,-858.4802611356229,0.0,0.0,0.0,6777.998354025297
1743,2019-06-26,7649.792709282447,1746.5790166137922,11839.044948064366,7649.792709282447,7649.792709282447,-822.3074690819277,-822.3074690819277,-822.3074690819277,23.856484388979375,23.856484388979375,23.856484388979375,-846.1639534709071,-846.1639534709071,-846.1639534709071,0.0,0.0,0.0,6827.485240200519
1744,2019-06-27,7627.257968954291,1575.421227262222,11974.10075684978,7627.257968954291,7627.257968954291,-822.5275188370489,-822.5275188370489,-822.5275188370489,11.59173701394413,11.59173701394413,11.59173701394413,-834.1192558509931,-834.1192558509931,-834.1192558509931,0.0,0.0,0.0,6804.730450117242
1745,2019-06-28,7604.723228626142,1725.2411940540517,12003.657299715942,7604.723228626142,7604.723228626142,-826.6870709762169,-826.6870709762169,-826.6870709762169,-3.880959705451951,-3.880959705451951,-3.880959705451951,-822.806111270765,-822.806111270765,-822.806111270765,0.0,0.0,0.0,6778.036157649925
1746,2019-06-29,7582.188488297987,1516.5405725407165,11909.853514167196,7582.188488297987,7582.188488297987,-825.2179283779508,-825.2179283779508,-825.2179283779508,-12.555161555557277,-12.555161555557277,-12.555161555557277,-812.6627668223935,-812.6627668223935,-812.6627668223935,0.0,0.0,0.0,6756.970559920036
1747,2019-06-30,7559.653747969837,1658.8250623208762,11327.24524006159,7559.653747969838,7559.653747969838,-841.8728454064087,-841.8728454064087,-841.8728454064087,-37.780783190837724,-37.780783190837724,-37.780783190837724,-804.092062215571,-804.092062215571,-804.092062215571,0.0,0.0,0.0,6717.780902563429
1748,2019-07-01,7537.1190076416815,1726.962014732388,11932.519535103647,7537.1190076416815,7537.1190076416815,-782.4692011038029,-782.4692011038029,-782.4692011038029,14.979410154124999,14.979410154124999,14.979410154124999,-797.448611257928,-797.448611257928,-797.448611257928,0.0,0.0,0.0,6754.649806537878
1749,2019-07-02,7514.584267313533,1674.8750657229025,11972.187633154981,7514.584267313533,7514.584267313533,-789.2379926868583,-789.2379926868583,-789.2379926868583,3.7892728950791756,3.7892728950791756,3.7892728950791756,-793.0272655819374,-793.0272655819374,-793.0272655819374,0.0,0.0,0.0,6725.346274626675
1750,2019-07-03,7492.049526985377,1720.7626729847846,11923.042861809132,7492.049526985377,7492.049526985377,-767.196730569168,-767.196730569168,-767.196730569168,23.856484388957416,23.856484388957416,23.856484388957416,-791.0532149581255,-791.0532149581255,-791.0532149581255,0.0,0.0,0.0,6724.8527964162095
1751,2019-07-04,7469.514786657228,1706.5603672655811,11550.39587421328,7469.514786657228,7469.514786657228,-780.0822959896705,-780.0822959896705,-780.0822959896705,11.591737013859355,11.591737013859355,11.591737013859355,-791.6740330035299,-791.6740330035299,-791.6740330035299,0.0,0.0,0.0,6689.432490667557
1752,2019-07-05,7446.980046329072,1807.3898215275567,11862.919960263358,7446.980046329072,7446.980046329072,-798.834881957908,-798.834881957908,-798.834881957908,-3.8809597055921228,-3.8809597055921228,-3.8809597055921228,-794.9539222523159,-794.9539222523159,-794.9539222523159,0.0,0.0,0.0,6648.145164371164
1753,2019-07-06,7424.445306000916,1776.6321170776937,11848.649835433893,7424.445306000916,7424.445306000916,-813.4255115621552,-813.4255115621552,-813.4255115621552,-12.555161555629686,-12.555161555629686,-12.555161555629686,-800.8703500065254,-800.8703500065254,-800.8703500065254,0.0,0.0,0.0,6611.019794438761
1754,2019-07-07,7401.910565672761,1910.007134671507,11580.975552309405,7401.910565672761,7401.910565672761,-847.0939810727386,-847.0939810727386,-847.0939810727386,-37.780783190904,-37.780783190904,-37.780783190904,-809.3131978818346,-809.3131978818346,-809.3131978818346,0.0,0.0,0.0,6554.816584600022
1755,2019-07-08,7379.375825344612,1240.6503792084181,11504.975601971784,7379.375825344612,7379.375825344612,-805.107065377724,-805.107065377724,-805.107065377724,14.979410154089708,14.979410154089708,14.979410154089708,-820.0864755318138,-820.0864755318138,-820.0864755318138,0.0,0.0,0.0,6574.268759966888
1756,2019-07-09,7356.841085016456,1481.7461929801993,11784.425909360965,7356.841085016456,7356.841085016456,-829.1233018295636,-829.1233018295636,-829.1233018295636,3.7892728950953374,3.7892728950953374,3.7892728950953374,-832.912574724659,-832.912574724659,-832.912574724659,0.0,0.0,0.0,6527.717783186893
1757,2019-07-10,7334.306344688308,1554.0790615443955,11139.584430002764,7334.306344688308,7334.306344688308,-823.582481577229,-823.582481577229,-823.582481577229,23.856484388935467,23.856484388935467,23.856484388935467,-847.4389659661643,-847.4389659661643,-847.4389659661643,0.0,0.0,0.0,6510.723863111079
1758,2019-07-11,7311.771604360152,930.9551304592972,11349.089998118285,7311.771604360152,7311.771604360152,-851.6554312951372,-851.6554312951372,-851.6554312951372,11.591737013985346,11.591737013985346,11.591737013985346,-863.2471683091226,-863.2471683091226,-863.2471683091226,0.0,0.0,0.0,6460.116173065015
1759,2019-07-12,7289.236864032003,1765.8453360882713,11374.470368486274,7289.236864032002,7289.236864032002,-883.7447157196943,-883.7447157196943,-883.7447157196943,-3.8809597054858505,-3.8809597054858505,-3.8809597054858505,-879.8637560142085,-879.8637560142085,-879.8637560142085,0.0,0.0,0.0,6405.492148312309
1760,2019-07-13,7266.702123703847,1852.327768611239,11353.453743738533,7266.702123703847,7266.702123703847,-909.3282667901996,-909.3282667901996,-909.3282667901996,-12.555161555589185,-12.555161555589185,-12.555161555589185,-896.7731052346104,-896.7731052346104,-896.7731052346104,0.0,0.0,0.0,6357.373856913648
1761,2019-07-14,7244.167383375699,1083.4128246194355,10921.06522958259,7244.167383375699,7244.167383375699,-951.2123148996507,-951.2123148996507,-951.2123148996507,-37.780783190863524,-37.780783190863524,-37.780783190863524,-913.4315317087871,-913.4315317087871,-913.4315317087871,0.0,0.0,0.0,6292.955068476048
1762,2019-07-15,7221.632643047543,1133.327507961766,11403.180502886264,7221.632643047543,7221.632643047543,-914.3030179276693,-914.3030179276693,-914.3030179276693,14.979410154064087,14.979410154064087,14.979410154064087,-929.2824280817334,-929.2824280817334,-929.2824280817334,0.0,0.0,0.0,6307.3296251198735
1763,2019-07-16,7199.0979027193935,1212.7792277136675,11320.279325161151,7199.0979027193935,7199.0979027193935,-939.9827052985647,-939.9827052985647,-939.9827052985647,3.789272895111509,3.789272895111509,3.789272895111509,-943.7719781936761,-943.7719781936761,-943.7719781936761,0.0,0.0,0.0,6259.115197420829
1764,2019-07-17,7176.563162391238,1094.1525651610098,11363.66288182032,7176.563162391238,7176.563162391238,-932.5085220608076,-932.5085220608076,-932.5085220608076,23.856484389002325,23.856484389002325,23.856484389002325,-956.36500644981,-956.36500644981,-956.36500644981,0.0,0.0,0.0,6244.05464033043
1765,2019-07-18,7154.028422063089,1347.7920787371493,10968.96250958853,7154.028422063089,7154.028422063089,-954.9687767382995,-954.9687767382995,-954.9687767382995,11.591737013909881,11.591737013909881,11.591737013909881,-966.5605137522095,-966.5605137522095,-966.5605137522095,0.0,0.0,0.0,6199.05964532479
1766,2019-07-19,7131.4936817349335,1025.0938037273602,11090.068883350581,7131.4936817349335,7131.4936817349335,-977.787417452862,-977.787417452862,-977.787417452862,-3.880959705524942,-3.880959705524942,-3.880959705524942,-973.9064577473372,-973.9064577473372,-973.9064577473372,0.0,0.0,0.0,6153.706264282071
1767,2019-07-20,7108.958941406784,1083.9366219514443,11412.234552355718,7108.958941406784,7108.958941406784,-990.568515641815,-990.568515641815,-990.568515641815,-12.555161555584847,-12.555161555584847,-12.555161555584847,-978.0133540862302,-978.0133540862302,-978.0133540862302,0.0,0.0,0.0,6118.390425764969
1768,2019-07-21,7086.424201078628,1062.8806493044865,10980.089648064743,7086.424201078629,7086.424201078629,-1016.3470897807682,-1016.3470897807682,-1016.3470897807682,-37.78078319086026,-37.78078319086026,-37.78078319086026,-978.5663065899079,-978.5663065899079,-978.5663065899079,0.0,0.0,0.0,6070.07711129786
1769,2019-07-22,7063.88946075048,948.4516878710784,11196.613419471872,7063.88946075048,7063.88946075048,-960.3557065684322,-960.3557065684322,-960.3557065684322,14.97941015407108,14.97941015407108,14.97941015407108,-975.3351167225034,-975.3351167225034,-975.3351167225034,0.0,0.0,0.0,6103.533754182048
1770,2019-07-23,7041.354720422324,1059.8150563753402,11094.01007021145,7041.354720422324,7041.354720422324,-964.3929025645368,-964.3929025645368,-964.3929025645368,3.78927289506276,3.78927289506276,3.78927289506276,-968.1821754595995,-968.1821754595995,-968.1821754595995,0.0,0.0,0.0,6076.9618178577875
1771,2019-07-24,7018.819980094175,1463.6863942969267,11426.05521014454,7018.819980094175,7018.819980094175,-933.211417578967,-933.211417578967,-933.211417578967,23.856484388896337,23.856484388896337,23.856484388896337,-957.0679019678633,-957.0679019678633,-957.0679019678633,0.0,0.0,0.0,6085.608562515208
1772,2019-07-25,6996.285239766019,1434.6295399104538,11100.529533924559,6996.285239766019,6996.285239766019,-930.4618247616952,-930.4618247616952,-930.4618247616952,11.591737013834416,11.591737013834416,11.591737013834416,-942.0535617755297,-942.0535617755297,-942.0535617755297,0.0,0.0,0.0,6065.823415004324
1773,2019-07-26,6973.7504994378705,924.424493460487,11370.596629864891,6973.7504994378705,6973.7504994378705,-927.1823300483237,-927.1823300483237,-927.1823300483237,-3.880959705564035,-3.880959705564035,-3.880959705564035,-923.3013703427597,-923.3013703427597,-923.3013703427597,0.0,0.0,0.0,6046.568169389547
1774,2019-07-27,6951.215759109715,947.0443411979278,11514.405650872153,6951.215759109715,6951.215759109715,-913.6270256110843,-913.6270256110843,-913.6270256110843,-12.555161555580506,-12.555161555580506,-12.555161555580506,-901.0718640555039,-901.0718640555039,-901.0718640555039,0.0,0.0,0.0,6037.588733498631
1775,2019-07-28,6928.681018781559,1234.8960976369794,11162.887371379009,6928.681018781559,6928.681018781559,-913.4993806684621,-913.4993806684621,-913.4993806684621,-37.780783190856994,-37.780783190856994,-37.780783190856994,-875.718597477605,-875.718597477605,-875.718597477605,0.0,0.0,0.0,6015.181638113097
1776,2019-07-29,6906.146278453403,1233.3582244102024,10973.721426180737,6906.146278453403,6906.146278453403,-832.700890864694,-832.700890864694,-832.700890864694,14.979410154045462,14.979410154045462,14.979410154045462,-847.6803010187394,-847.6803010187394,-847.6803010187394,0.0,0.0,0.0,6073.445387588709
1777,2019-07-30,6883.611538125254,625.2583959257632,10672.8440635513,6883.611538125254,6883.611538125254,-813.6814319241613,-813.6814319241613,-813.6814319241613,3.7892728950789265,3.7892728950789265,3.7892728950789265,-817.4707048192402,-817.4707048192402,-817.4707048192402,0.0,0.0,0.0,6069.930106201093
1778,2019-07-31,6861.076797797098,964.1752987263028,11350.309129031168,6861.076797797098,6861.076797797098,-761.8098162048966,-761.8098162048966,-761.8098162048966,23.8564843889632,23.8564843889632,23.8564843889632,-785.6663005938598,-785.6663005938598,-785.6663005938598,0.0,0.0,0.0,6099.266981592202
1779,2019-08-01,6838.54205746895,720.0144765870874,11080.78278296755,6838.54205746895,6838.54205746895,-741.300634464878,-741.300634464878,-741.300634464878,11.591737013855024,11.591737013855024,11.591737013855024,-752.892371478733,-752.892371478733,-752.892371478733,0.0,0.0,0.0,6097.241423004071
1780,2019-08-02,6816.007317140794,648.2261927052323,11261.905767570586,6816.007317140793,6816.007317140793,-723.6886286499268,-723.6886286499268,-723.6886286499268,-3.880959705603125,-3.880959705603125,-3.880959705603125,-719.8076689443237,-719.8076689443237,-719.8076689443237,0.0,0.0,0.0,6092.318688490867
1781,2019-08-03,6793.472576812645,1205.8776983264333,11290.299770610065,6793.472576812645,6793.472576812645,-699.6433156991768,-699.6433156991768,-699.6433156991768,-12.55516155561676,-12.55516155561676,-12.55516155561676,-687.0881541435601,-687.0881541435601,-687.0881541435601,0.0,0.0,0.0,6093.8292611134675
1782,2019-08-04,6770.937836484489,1027.3921378011726,11223.25068442504,6770.937836484489,6770.937836484489,-693.1910307329975,-693.1910307329975,-693.1910307329975,-37.78078319088605,-37.78078319088605,-37.78078319088605,-655.4102475421114,-655.4102475421114,-655.4102475421114,0.0,0.0,0.0,6077.746805751492
1783,2019-08-05,6748.40309615634,1025.1089662565737,11259.532864184846,6748.40309615634,6748.40309615634,-610.4546344405239,-610.4546344405239,-610.4546344405239,14.979410154071802,14.979410154071802,14.979410154071802,-625.4340445945958,-625.4340445945958,-625.4340445945958,0.0,0.0,0.0,6137.948461715816
